-5811	-14.073	61.067	3.659	2.009	63.614	1.679
-5810	-14.032	61.06	3.648	1.989	63.579	1.668
-5809	-13.990	61.053	3.638	1.969	63.541	1.659
-5808	-13.947	61.047	3.627	1.948	63.499	1.651
-5807	-13.904	61.04	3.616	1.928	63.455	1.646
-5806	-13.860	61.034	3.604	1.907	63.406	1.642
-5805	-13.816	61.028	3.593	1.887	63.355	1.641
-5804	-13.771	61.022	3.581	1.867	63.299	1.641
-5803	-13.726	61.016	3.569	1.847	63.241	1.643
-5802	-13.680	61.011	3.557	1.827	63.178	1.648
-5801	-13.633	61.005	3.545	1.807	63.113	1.654
-5800	-13.586	61	3.532	1.787	63.043	1.663
-5799	-13.539	60.995	3.519	1.767	62.97	1.673
-5798	-13.490	60.99	3.506	1.747	62.894	1.685
-5797	-13.442	60.985	3.493	1.728	62.814	1.699
-5796	-13.392	60.981	3.480	1.708	62.73	1.714
-5795	-13.343	60.976	3.467	1.689	62.643	1.731
-5794	-13.292	60.972	3.453	1.67	62.552	1.75
-5793	-13.242	60.968	3.439	1.65	62.458	1.77
-5792	-13.190	60.964	3.425	1.631	62.36	1.792
-5791	-13.138	60.961	3.411	1.613	62.258	1.815
-5790	-13.086	60.957	3.397	1.594	62.153	1.839
-5789	-13.033	60.954	3.382	1.576	62.044	1.865
-5788	-12.980	60.951	3.367	1.557	61.932	1.891
-5787	-12.926	60.949	3.353	1.539	61.816	1.919
-5786	-12.872	60.946	3.338	1.522	61.696	1.948
-5785	-12.817	60.944	3.323	1.504	61.573	1.977
-5784	-12.761	60.942	3.307	1.487	61.446	2.007
-5783	-12.706	60.94	3.292	1.469	61.316	2.038
-5782	-12.649	60.939	3.277	1.452	61.183	2.07
-5781	-12.593	60.938	3.261	1.436	61.046	2.102
-5780	-12.535	60.937	3.245	1.419	60.905	2.134
-5779	-12.478	60.936	3.229	1.403	60.762	2.167
-5778	-12.419	60.936	3.213	1.387	60.615	2.2
-5777	-12.361	60.936	3.197	1.372	60.464	2.234
-5776	-12.302	60.936	3.181	1.357	60.311	2.268
-5775	-12.242	60.936	3.165	1.342	60.154	2.302
-5774	-12.182	60.937	3.149	1.327	59.994	2.336
-5773	-12.122	60.938	3.132	1.313	59.831	2.37
-5772	-12.061	60.94	3.116	1.299	59.665	2.404
-5771	-12.000	60.942	3.099	1.286	59.496	2.438
-5770	-11.938	60.944	3.082	1.273	59.324	2.472
-5769	-11.876	60.946	3.066	1.26	59.15	2.505
-5768	-11.813	60.949	3.049	1.247	58.972	2.539
-5767	-11.750	60.952	3.032	1.236	58.792	2.572
-5766	-11.687	60.955	3.015	1.224	58.609	2.605
-5765	-11.623	60.959	2.998	1.213	58.423	2.637
-5764	-11.559	60.963	2.981	1.202	58.235	2.67
-5763	-11.495	60.968	2.964	1.192	58.044	2.702
-5762	-11.430	60.972	2.947	1.182	57.851	2.733
-5761	-11.364	60.978	2.930	1.173	57.655	2.764
-5760	-11.299	60.983	2.913	1.164	57.457	2.794
-5759	-11.233	60.989	2.896	1.156	57.257	2.824
-5758	-11.166	60.995	2.879	1.148	57.055	2.853
-5757	-11.099	61.002	2.862	1.141	56.851	2.882
-5756	-11.032	61.009	2.845	1.134	56.645	2.91
-5755	-10.965	61.016	2.828	1.127	56.437	2.937
-5754	-10.897	61.024	2.811	1.121	56.227	2.964
-5753	-10.829	61.032	2.794	1.116	56.015	2.99
-5752	-10.760	61.041	2.777	1.111	55.802	3.015
-5751	-10.691	61.05	2.760	1.107	55.588	3.039
-5750	-10.622	61.059	2.744	1.103	55.372	3.062
-5749	-10.553	61.069	2.727	1.099	55.154	3.084
-5748	-10.483	61.079	2.710	1.096	54.936	3.105
-5747	-10.413	61.09	2.693	1.094	54.716	3.125
-5746	-10.343	61.101	2.677	1.092	54.495	3.144
-5745	-10.272	61.113	2.660	1.09	54.274	3.162
-5744	-10.201	61.125	2.644	1.089	54.052	3.178
-5743	-10.130	61.137	2.628	1.088	53.829	3.193
-5742	-10.059	61.15	2.611	1.088	53.605	3.207
-5741	-9.987	61.163	2.595	1.089	53.381	3.22
-5740	-9.915	61.176	2.579	1.089	53.157	3.231
-5739	-9.843	61.19	2.563	1.09	52.933	3.241
-5738	-9.770	61.205	2.548	1.092	52.709	3.249
-5737	-9.698	61.219	2.532	1.094	52.485	3.256
-5736	-9.625	61.235	2.516	1.096	52.261	3.261
-5735	-9.552	61.25	2.501	1.099	52.038	3.265
-5734	-9.479	61.266	2.486	1.102	51.815	3.267
-5733	-9.406	61.283	2.471	1.105	51.593	3.267
-5732	-9.332	61.3	2.456	1.108	51.371	3.266
-5731	-9.258	61.317	2.442	1.112	51.151	3.263
-5730	-9.185	61.335	2.427	1.117	50.932	3.258
-5729	-9.111	61.353	2.413	1.121	50.713	3.252
-5728	-9.037	61.371	2.399	1.126	50.496	3.245
-5727	-8.962	61.39	2.385	1.13	50.281	3.235
-5726	-8.888	61.409	2.371	1.136	50.067	3.224
-5725	-8.814	61.428	2.358	1.141	49.854	3.212
-5724	-8.740	61.448	2.344	1.146	49.644	3.199
-5723	-8.665	61.468	2.331	1.152	49.435	3.183
-5722	-8.591	61.488	2.318	1.158	49.228	3.167
-5721	-8.516	61.509	2.306	1.164	49.023	3.15
-5720	-8.442	61.53	2.293	1.17	48.82	3.131
-5719	-8.367	61.552	2.281	1.176	48.619	3.111
-5718	-8.293	61.573	2.269	1.182	48.42	3.09
-5717	-8.219	61.595	2.258	1.188	48.224	3.068
-5716	-8.144	61.617	2.246	1.194	48.029	3.046
-5715	-8.070	61.639	2.235	1.201	47.838	3.022
-5714	-7.996	61.662	2.224	1.207	47.648	2.998
-5713	-7.922	61.685	2.213	1.214	47.462	2.974
-5712	-7.848	61.708	2.203	1.22	47.277	2.949
-5711	-7.774	61.731	2.193	1.227	47.095	2.923
-5710	-7.700	61.755	2.183	1.233	46.916	2.898
-5709	-7.626	61.778	2.173	1.24	46.74	2.872
-5708	-7.553	61.802	2.164	1.246	46.566	2.846
-5707	-7.479	61.826	2.155	1.253	46.394	2.82
-5706	-7.406	61.85	2.146	1.259	46.226	2.794
-5705	-7.333	61.874	2.137	1.266	46.06	2.768
-5704	-7.260	61.899	2.129	1.272	45.897	2.742
-5703	-7.187	61.923	2.121	1.278	45.736	2.717
-5702	-7.115	61.948	2.113	1.285	45.578	2.692
-5701	-7.042	61.973	2.106	1.291	45.423	2.667
-5700	-6.970	61.997	2.099	1.297	45.27	2.644
-5699	-6.899	62.022	2.092	1.303	45.12	2.62
-5698	-6.827	62.047	2.085	1.309	44.973	2.598
-5697	-6.755	62.072	2.079	1.315	44.829	2.576
-5696	-6.684	62.097	2.073	1.321	44.687	2.555
-5695	-6.613	62.122	2.067	1.327	44.547	2.534
-5694	-6.543	62.147	2.062	1.333	44.411	2.515
-5693	-6.472	62.173	2.057	1.338	44.277	2.497
-5692	-6.402	62.198	2.052	1.344	44.145	2.479
-5691	-6.332	62.223	2.047	1.349	44.016	2.462
-5690	-6.263	62.248	2.043	1.354	43.89	2.447
-5689	-6.194	62.273	2.039	1.36	43.766	2.432
-5688	-6.125	62.298	2.035	1.365	43.645	2.419
-5687	-6.056	62.323	2.031	1.37	43.526	2.406
-5686	-5.988	62.348	2.028	1.374	43.409	2.394
-5685	-5.920	62.373	2.025	1.379	43.295	2.384
-5684	-5.852	62.398	2.022	1.384	43.184	2.374
-5683	-5.785	62.423	2.019	1.388	43.075	2.366
-5682	-5.718	62.448	2.017	1.393	42.968	2.358
-5681	-5.651	62.472	2.015	1.397	42.864	2.352
-5680	-5.585	62.497	2.013	1.401	42.763	2.346
-5679	-5.519	62.521	2.011	1.405	42.663	2.342
-5678	-5.453	62.545	2.009	1.409	42.567	2.338
-5677	-5.388	62.569	2.008	1.413	42.472	2.335
-5676	-5.323	62.593	2.007	1.417	42.381	2.333
-5675	-5.258	62.617	2.006	1.42	42.291	2.332
-5674	-5.194	62.641	2.005	1.424	42.204	2.332
-5673	-5.130	62.664	2.005	1.427	42.12	2.333
-5672	-5.067	62.688	2.005	1.43	42.038	2.334
-5671	-5.004	62.711	2.005	1.433	41.959	2.336
-5670	-4.941	62.734	2.005	1.436	41.883	2.339
-5669	-4.879	62.757	2.005	1.439	41.809	2.343
-5668	-4.817	62.779	2.005	1.442	41.737	2.347
-5667	-4.756	62.802	2.005	1.444	41.669	2.352
-5666	-4.695	62.824	2.006	1.447	41.603	2.357
-5665	-4.634	62.846	2.007	1.449	41.54	2.364
-5664	-4.574	62.867	2.008	1.451	41.479	2.371
-5663	-4.514	62.889	2.008	1.453	41.422	2.378
-5662	-4.454	62.91	2.010	1.455	41.367	2.387
-5661	-4.395	62.931	2.011	1.457	41.315	2.395
-5660	-4.336	62.952	2.012	1.458	41.266	2.405
-5659	-4.278	62.972	2.013	1.46	41.22	2.415
-5658	-4.220	62.992	2.015	1.461	41.177	2.426
-5657	-4.163	63.012	2.016	1.462	41.137	2.437
-5656	-4.106	63.032	2.017	1.463	41.1	2.449
-5655	-4.049	63.051	2.019	1.464	41.066	2.461
-5654	-3.993	63.07	2.021	1.465	41.035	2.474
-5653	-3.937	63.088	2.022	1.466	41.007	2.488
-5652	-3.881	63.107	2.024	1.466	40.983	2.502
-5651	-3.826	63.125	2.026	1.467	40.961	2.517
-5650	-3.772	63.143	2.027	1.467	40.943	2.532
-5649	-3.718	63.16	2.029	1.467	40.927	2.548
-5648	-3.664	63.177	2.031	1.467	40.915	2.564
-5647	-3.610	63.194	2.033	1.467	40.907	2.58
-5646	-3.557	63.21	2.034	1.466	40.901	2.598
-5645	-3.505	63.226	2.036	1.466	40.899	2.615
-5644	-3.453	63.242	2.038	1.465	40.899	2.633
-5643	-3.401	63.257	2.039	1.464	40.903	2.652
-5642	-3.350	63.272	2.041	1.464	40.911	2.671
-5641	-3.299	63.286	2.043	1.463	40.921	2.69
-5640	-3.248	63.3	2.044	1.461	40.935	2.71
-5639	-3.198	63.314	2.046	1.46	40.952	2.73
-5638	-3.148	63.327	2.048	1.459	40.972	2.75
-5637	-3.099	63.34	2.049	1.457	40.995	2.771
-5636	-3.050	63.353	2.051	1.455	41.021	2.792
-5635	-3.002	63.365	2.052	1.454	41.051	2.813
-5634	-2.954	63.377	2.053	1.452	41.083	2.834
-5633	-2.906	63.388	2.055	1.449	41.119	2.856
-5632	-2.859	63.399	2.056	1.447	41.158	2.878
-5631	-2.812	63.409	2.057	1.445	41.199	2.899
-5630	-2.766	63.419	2.058	1.442	41.244	2.921
-5629	-2.720	63.429	2.059	1.44	41.291	2.943
-5628	-2.675	63.438	2.060	1.437	41.341	2.966
-5627	-2.630	63.446	2.061	1.434	41.394	2.988
-5626	-2.585	63.455	2.062	1.431	41.45	3.01
-5625	-2.541	63.462	2.063	1.428	41.509	3.032
-5624	-2.497	63.47	2.064	1.425	41.57	3.054
-5623	-2.454	63.476	2.064	1.421	41.633	3.076
-5622	-2.411	63.483	2.065	1.418	41.7	3.098
-5621	-2.369	63.489	2.065	1.414	41.768	3.12
-5620	-2.327	63.494	2.066	1.411	41.839	3.142
-5619	-2.285	63.499	2.066	1.407	41.912	3.163
-5618	-2.244	63.503	2.066	1.403	41.988	3.185
-5617	-2.204	63.507	2.066	1.399	42.066	3.206
-5616	-2.163	63.511	2.066	1.395	42.145	3.226
-5615	-2.124	63.513	2.066	1.391	42.227	3.247
-5614	-2.084	63.516	2.065	1.387	42.311	3.267
-5613	-2.046	63.518	2.065	1.382	42.397	3.287
-5612	-2.007	63.519	2.064	1.378	42.484	3.306
-5611	-1.969	63.52	2.064	1.373	42.573	3.325
-5610	-1.932	63.52	2.063	1.369	42.664	3.344
-5609	-1.895	63.52	2.062	1.364	42.756	3.362
-5608	-1.858	63.52	2.061	1.359	42.849	3.38
-5607	-1.822	63.518	2.060	1.354	42.944	3.397
-5606	-1.787	63.517	2.058	1.35	43.04	3.413
-5605	-1.752	63.514	2.057	1.345	43.138	3.429
-5604	-1.717	63.511	2.055	1.34	43.236	3.445
-5603	-1.683	63.508	2.054	1.335	43.335	3.46
-5602	-1.649	63.504	2.052	1.33	43.435	3.474
-5601	-1.616	63.5	2.050	1.325	43.536	3.487
-5600	-1.583	63.495	2.048	1.32	43.638	3.5
-5599	-1.551	63.489	2.045	1.315	43.74	3.512
-5598	-1.520	63.483	2.043	1.31	43.843	3.523
-5597	-1.488	63.476	2.041	1.305	43.946	3.534
-5596	-1.458	63.469	2.038	1.3	44.049	3.544
-5595	-1.427	63.461	2.035	1.295	44.152	3.553
-5594	-1.398	63.453	2.033	1.29	44.255	3.561
-5593	-1.368	63.444	2.030	1.285	44.359	3.568
-5592	-1.340	63.434	2.027	1.28	44.462	3.575
-5591	-1.311	63.424	2.023	1.275	44.565	3.581
-5590	-1.284	63.414	2.020	1.27	44.667	3.586
-5589	-1.257	63.402	2.017	1.266	44.769	3.59
-5588	-1.230	63.391	2.013	1.261	44.87	3.593
-5587	-1.204	63.378	2.009	1.257	44.971	3.595
-5586	-1.178	63.365	2.006	1.252	45.071	3.597
-5585	-1.153	63.352	2.002	1.248	45.17	3.597
-5584	-1.128	63.338	1.998	1.244	45.268	3.597
-5583	-1.104	63.323	1.994	1.24	45.364	3.596
-5582	-1.080	63.308	1.990	1.236	45.46	3.594
-5581	-1.057	63.292	1.985	1.232	45.554	3.592
-5580	-1.034	63.276	1.981	1.228	45.646	3.588
-5579	-1.012	63.259	1.976	1.224	45.737	3.584
-5578	-0.990	63.241	1.972	1.221	45.826	3.579
-5577	-0.969	63.223	1.967	1.217	45.914	3.573
-5576	-0.948	63.204	1.962	1.214	45.999	3.567
-5575	-0.928	63.185	1.957	1.211	46.083	3.559
-5574	-0.908	63.165	1.952	1.208	46.165	3.551
-5573	-0.889	63.145	1.947	1.206	46.244	3.543
-5572	-0.871	63.124	1.942	1.203	46.321	3.534
-5571	-0.852	63.102	1.937	1.201	46.395	3.524
-5570	-0.835	63.08	1.932	1.198	46.468	3.513
-5569	-0.818	63.058	1.926	1.196	46.537	3.502
-5568	-0.801	63.034	1.921	1.194	46.604	3.491
-5567	-0.785	63.011	1.916	1.192	46.668	3.479
-5566	-0.769	62.986	1.910	1.191	46.729	3.467
-5565	-0.754	62.961	1.905	1.189	46.788	3.454
-5564	-0.739	62.936	1.899	1.188	46.843	3.44
-5563	-0.725	62.91	1.893	1.187	46.895	3.427
-5562	-0.712	62.883	1.888	1.186	46.944	3.413
-5561	-0.698	62.856	1.882	1.185	46.99	3.399
-5560	-0.686	62.829	1.876	1.184	47.032	3.385
-5559	-0.673	62.801	1.870	1.184	47.071	3.37
-5558	-0.662	62.772	1.864	1.184	47.107	3.355
-5557	-0.651	62.743	1.859	1.183	47.139	3.341
-5556	-0.640	62.713	1.853	1.183	47.167	3.326
-5555	-0.629	62.683	1.847	1.184	47.192	3.311
-5554	-0.620	62.652	1.841	1.184	47.213	3.296
-5553	-0.610	62.621	1.835	1.184	47.23	3.281
-5552	-0.601	62.589	1.829	1.185	47.244	3.267
-5551	-0.593	62.557	1.824	1.186	47.253	3.252
-5550	-0.585	62.524	1.818	1.186	47.259	3.238
-5549	-0.578	62.491	1.812	1.187	47.261	3.224
-5548	-0.571	62.457	1.807	1.188	47.258	3.21
-5547	-0.564	62.423	1.801	1.19	47.252	3.197
-5546	-0.558	62.389	1.796	1.191	47.242	3.183
-5545	-0.552	62.354	1.790	1.192	47.228	3.171
-5544	-0.547	62.318	1.785	1.194	47.209	3.158
-5543	-0.542	62.282	1.780	1.195	47.187	3.146
-5542	-0.538	62.246	1.774	1.197	47.16	3.135
-5541	-0.534	62.209	1.770	1.199	47.13	3.124
-5540	-0.530	62.172	1.765	1.201	47.095	3.113
-5539	-0.527	62.134	1.760	1.203	47.056	3.103
-5538	-0.525	62.096	1.755	1.205	47.013	3.094
-5537	-0.522	62.058	1.751	1.207	46.966	3.085
-5536	-0.520	62.019	1.747	1.209	46.914	3.076
-5535	-0.519	61.98	1.743	1.211	46.859	3.069
-5534	-0.518	61.941	1.739	1.213	46.799	3.062
-5533	-0.517	61.901	1.736	1.215	46.736	3.055
-5532	-0.516	61.861	1.733	1.217	46.668	3.049
-5531	-0.516	61.821	1.730	1.219	46.596	3.044
-5530	-0.517	61.78	1.727	1.221	46.52	3.039
-5529	-0.517	61.74	1.725	1.224	46.44	3.035
-5528	-0.518	61.698	1.723	1.226	46.356	3.031
-5527	-0.519	61.657	1.721	1.228	46.269	3.028
-5526	-0.521	61.616	1.720	1.23	46.177	3.026
-5525	-0.523	61.574	1.719	1.232	46.081	3.024
-5524	-0.525	61.532	1.719	1.234	45.982	3.023
